"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","net value","position"
"2008-01-31",46542221.13635,-0.0109265574742342,12751749.13635,33790472,-26336285.7,46122746.13635,0.0354458975717307,1.55140737121167,1
"2008-02-01",45190741.91435,-0.0290377035947792,9336020.91434998,35854721,-32918004,43946104.91435,NA,1.50635806381167,1
"2008-02-04",45493519.11435,0.00669998294283047,6613132.11434998,38880387,-35640892.8,43241284.11435,NA,1.516450637145,1
"2008-02-05",45867322.11435,0.00821662090066999,6816856.11434998,39050466,-35437168.8,44953431.11435,NA,1.528910737145,1
"2008-02-13",46492649.11435,0.0136333880238531,7578220.11434997,38914429,-34675804.8,45455307.11435,NA,1.54975497047833,1
"2008-02-14",46444515.51435,-0.00103529484589304,7116210.51434997,39328305,-35137814.4,45814976.51435,NA,1.548150517145,1
"2008-02-15",46632935.71435,0.00405688805046944,7598185.71434998,39034750,-34655839.2,45697007.71435,NA,1.55443119047833,1
"2008-02-18",46793190.51435,0.00343651536291079,6894882.51434998,39898308,-35359142.4,45962242.51435,NA,1.559773017145,1
"2008-02-19",47037407.31435,0.00521906707611897,6104603.31434998,40932804,-36149421.6,45631362.31435,NA,1.567913577145,1
"2008-02-20",47074461.51435,0.000787760255414716,6911262.51434998,40163199,-35342762.4,46753655.51435,NA,1.569148717145,1
"2008-02-21",47389316.91435,0.0066884546285042,7146608.91434998,40242708,-35107416,46196576.91435,NA,1.579643897145,1
"2008-02-22",47593801.71435,0.00431499783737288,8397889.71434997,39195912,-33856135.2,46861944.71435,NA,1.586460057145,1
"2008-02-25",47297805.31435,-0.00621922160739585,9711587.31434997,37586218,-32542437.6,46904445.31435,NA,1.57659351047833,1
"2008-02-26",47266162.31435,-0.000669016242713427,9742187.31434997,37523975,-32511837.6,46061132.31435,NA,1.57553874381167,1
"2008-02-27",47404783.31435,0.00293277459418184,8847695.31434997,38557088,-33406329.6,46111654.31435,NA,1.58015944381167,1
"2008-02-28",47586917.71435,0.00384211016833969,8975221.71434998,38611696,-33278803.2,46982107.71435,NA,1.58623059047833,1
"2008-02-29",47666587.91435,0.00167420383220085,8597264.91434998,39069323,-33656760,46816405.91435,0.0547865756373831,1.58888626381167,1
"2008-03-03",47785535.80805,0.00249541448013302,8661774.80804998,39123761,-34493356.8,45999300.80805,NA,1.59285119360167,1
"2008-03-04",47936759.00805,0.00316462288102093,9522866.00804997,38413893,-33632265.6,47525478.00805,NA,1.597891966935,1
"2008-03-05",48355567.80805,0.00873669410837041,9828318.80804997,38527249,-33326812.8,46891035.80805,NA,1.61185226026833,1
"2008-03-06",48267801.60805,-0.00181501746289892,9422915.60804998,38844886,-33732216,47468143.60805,NA,1.60892672026833,1
"2008-03-07",48085261.60805,-0.00378181715177917,9878999.60804998,38206262,-33276132,47573330.60805,NA,1.60284205360167,1
"2008-03-10",48125544.80805,0.000837745260249489,11247690.80805,36877854,-31907440.8,47704047.80805,NA,1.604184826935,1
"2008-03-11",48676275.80805,0.0114436314891937,11178606.80805,37497669,-31976524.8,46967933.80805,NA,1.622542526935,1
"2008-03-12",48783547.00805,0.00220376760997532,12125666.00805,36657881,-31029465.6,48460094.00805,NA,1.62611823360167,1
"2008-03-13",48528447.60805,-0.00522920975709107,12922619.60805,35605828,-30232512,47562784.60805,NA,1.61761492026833,1
"2008-03-14",48373705.40805,-0.00318869050272963,13218460.40805,35155245,-29936671.2,47667461.40805,NA,1.612456846935,1
"2008-03-17",47430183.80805,-0.0195048444612841,14605122.80805,32825061,-28550008.8,47140916.80805,NA,1.581006126935,1
"2008-03-18",46557391.00805,-0.0184016322503029,16054706.00805,30502685,-27100425.6,45949603.00805,NA,1.55191303360167,1
"2008-03-19",46737561.40805,0.00386985602283541,15155332.40805,31582229,-27999799.2,45387909.40805,NA,1.55791871360167,1
"2008-03-20",46892238.20805,0.00330947519168956,14341941.20805,32550297,-28813190.4,43657201.20805,NA,1.563074606935,1
"2008-03-21",46946441.60805,0.00115591411438931,14082755.60805,32863686,-29072376,46011254.60805,NA,1.564881386935,1
"2008-03-24",47182830.40805,0.00503528684822552,15384076.40805,31798754,-27771055.2,46978755.40805,NA,1.57276101360167,1
"2008-03-25",47520490.80805,0.00715642527334248,15033558.80805,32486932,-28121572.8,45513382.80805,NA,1.58401636026833,1
"2008-03-26",47390757.60805,-0.00273004756040984,14971667.60805,32419090,-28183464,46913615.60805,NA,1.57969192026833,1
"2008-03-27",47126126.60805,-0.00558402130197333,16162907.60805,30963219,-26992224,46646951.60805,NA,1.570870886935,1
"2008-03-28",47323738.40805,0.00419325359886979,14944408.40805,32379330,-28210723.2,44754557.40805,NA,1.577457946935,1
"2008-03-31",46952892.60805,-0.00783635892841705,15863315.60805,31089577,-27291816,46427659.60805,-0.0174245864552959,1.56509642026833,1
"2008-04-01",45594302.29505,-0.0289351781655104,10937249.29505,34657053,-31170838.5,45347718.29505,NA,1.51981007650167,1
"2008-04-02",44653218.89505,-0.0206403728674267,11240687.89505,33412531,-30867399.9,43869993.89505,NA,1.488440629835,1
"2008-04-03",45060989.19505,0.0091319351681769,10347015.19505,34713974,-31761072.6,42750659.19505,NA,1.50203297316833,1
"2008-04-07",45732494.39505,0.0149021406763472,8649436.39504997,37083058,-33458651.4,42490537.39505,NA,1.524416479835,1
"2008-04-08",46108351.49505,0.00821860047154299,8255874.49504997,37852477,-33852213.3,44954470.49505,NA,1.536945049835,1
"2008-04-09",46108379.29505,6.02927649806517e-07,10021400.29505,36086979,-32086687.5,45796206.29505,NA,1.53694597650167,1
"2008-04-10",46459504.29505,0.00761521019320877,9442067.29504997,37017437,-32666020.5,44356198.29505,NA,1.54865014316833,1
"2008-04-11",46558340.19505,0.00212735588766333,9189654.19504997,37368686,-32918433.6,45883725.19505,NA,1.55194467316833,1
"2008-04-14",46763734.89505,0.00441155546223371,11342042.89505,35421692,-30766044.9,46238913.89505,NA,1.55879116316833,1
"2008-04-15",47253293.49505,0.0104687660448572,10933386.49505,36319907,-31174701.3,45377411.49505,NA,1.57510978316833,1
"2008-04-16",47490923.59505,0.00502885793611152,11710148.59505,35780775,-30397939.2,46890861.59505,NA,1.58303078650167,1
"2008-04-17",46556116.79505,-0.0196839044018389,12644406.79505,33911710,-29463681,45936042.79505,NA,1.551870559835,1
"2008-04-18",45849666.49505,-0.0151741671907463,13637346.49505,32212320,-28470741.3,45399826.49505,NA,1.52832221650167,1
"2008-04-21",46208345.99505,0.0078229467609916,13680367.99505,32527978,-28427719.8,45476750.99505,NA,1.540278199835,1
"2008-04-22",45586854.89505,-0.0134497586229678,13430477.89505,32156377,-28677609.9,43793119.89505,NA,1.519561829835,1
"2008-04-23",45611651.89505,0.000543950664223081,12060662.89505,33550989,-30047424.9,43335690.89505,NA,1.52038839650167,1
"2008-04-24",46030247.99505,0.00917739399053485,9269902.99504998,36760345,-32838184.8,44306531.99505,NA,1.534341599835,1
"2008-04-25",45720546.79505,-0.0067282105461024,9021378.79504997,36699168,-33086709,44607250.79505,NA,1.52401822650167,1
"2008-04-28",45600595.99505,-0.00262356442362111,9664447.99504997,35936148,-32443639.8,44954978.99505,NA,1.52001986650167,1
"2008-04-29",46471932.69505,0.0191080112219275,9248683.69504997,37223249,-32859404.1,44850284.69505,NA,1.54906442316833,1
"2008-04-30",46337781.49505,-0.00288671445795674,7663752.49504998,38674029,-34444335.3,44740189.49505,0.0163064059010882,1.54459271650167,1
"2008-05-05",46888163.25038,0.0118776026294827,8387699.25037998,38500464,-34068543.6,45314132.25038,NA,1.56293877501267,1
"2008-05-06",47109774.65038,0.00472638262276548,8764783.65037997,38344991,-33691459.2,46109127.65038,NA,1.57032582167933,1
"2008-05-07",47140864.25038,0.000659939476058469,10357163.25038,36783701,-32099079.6,46979592.25038,NA,1.57136214167933,1
"2008-05-08",47008804.45038,-0.00280138690921294,9485898.45037998,37522906,-32970344.4,45230491.45038,NA,1.566960148346,1
"2008-05-09",47137006.25038,0.00272718699186059,9873281.25037998,37263725,-32582961.6,46280747.25038,NA,1.57123354167933,1
"2008-05-12",47624789.85038,0.0103482091630727,9654914.85037997,37969875,-32801328,45745084.85038,NA,1.58749299501267,1
"2008-05-13",48346208.05038,0.0151479555556349,10102072.05038,38244136,-32354170.8,46668209.05038,NA,1.611540268346,1
"2008-05-14",48249712.05038,-0.00199593730080017,9059674.05037998,39190038,-33396568.8,46969881.05038,NA,1.60832373501267,1
"2008-05-15",47578715.65038,-0.0139067441335067,9292303.65037997,38286412,-33163939.2,47432901.65038,NA,1.585957188346,1
"2008-05-16",47160125.45038,-0.00879784572319897,9392826.45037998,37767299,-33063416.4,46375550.45038,NA,1.57200418167933,1
"2008-05-19",47355386.05038,0.00414037490645458,9578038.05037998,37777348,-32878204.8,46435750.05038,NA,1.578512868346,1
"2008-05-20",46545274.65038,-0.0171070593562083,11285371.65038,35259903,-31170871.2,46201954.65038,NA,1.55150915501267,1
"2008-05-21",46663865.25038,0.00254785476916375,10678631.25038,35985234,-31777611.6,44390567.25038,NA,1.55546217501267,1
"2008-05-22",46626611.25038,-0.000798347925104581,11280113.25038,35346498,-31176129.6,46119472.25038,NA,1.55422037501267,1
"2008-05-23",46427419.05038,-0.00427207113402173,11585008.05038,34842411,-30871234.8,45479715.05038,NA,1.54758063501267,1
"2008-05-26",45998586.05038,-0.00923663233432503,12558820.05038,33439766,-29897422.8,45693540.05038,NA,1.53328620167933,1
"2008-05-27",46106372.05038,0.0023432459398196,12416188.05038,33690184,-30040054.8,45236173.05038,NA,1.536879068346,1
"2008-05-28",45997597.85038,-0.00235920102065601,11575910.85038,34421687,-30880332,44910374.85038,NA,1.53325326167933,1
"2008-05-29",45936388.65038,-0.00133070427284276,12376951.65038,33559437,-30079291.2,45764073.65038,NA,1.53121295501267,1
"2008-05-30",45829523.85038,-0.00232636485234683,12121070.85038,33708453,-30335172,45104230.85038,-0.0225779669454512,1.52765079501267,1
"2008-06-02",45786210.6154,-0.000945094588401085,8855380.61539998,36930830,-32632434,44692524.6154,NA,1.52620702051333,1
"2008-06-03",45709882.6154,-0.00166705213150631,8960815.61539998,36749067,-32526999,45127353.6154,NA,1.52366275384667,1
"2008-06-04",45789623.6154,0.0017445024016125,9565570.61539998,36224053,-31922244,45282270.6154,NA,1.52632078718,1
"2008-06-05",45710348.6154,-0.00173128743459094,9878572.61539998,35831776,-31609242,45263218.6154,NA,1.52367828718,1
"2008-06-06",45800379.6154,0.00196959775471206,10082296.6154,35718083,-31405518,45314146.6154,NA,1.52667932051333,1
"2008-06-10",45550979.6154,-0.00544536971296505,12628756.6154,32922223,-28859058,45310038.6154,NA,1.51836598718,1
"2008-06-11",45436348.6154,-0.0025165430242744,13225123.6154,32211225,-28262691,44720039.6154,NA,1.51454495384667,1
"2008-06-12",45187446.6154,-0.00547803702508876,13726117.6154,31461329,-27761697,44287037.6154,NA,1.50624822051333,1
"2008-06-13",45313244.6154,0.00278391476886686,14675761.6154,30637483,-26812053,44919644.6154,NA,1.51044148718,1
"2008-06-16",44986989.6154,-0.00719999202813904,14917636.6154,30069353,-26570178,44295009.6154,NA,1.49956632051333,1
"2008-06-17",44725004.6154,-0.00582357259820554,15903730.6154,28821274,-25584084,44295680.6154,NA,1.49083348718,1
"2008-06-18",44813508.6154,0.00197884831451822,14566357.6154,30247151,-26921457,42404865.6154,NA,1.49378362051333,1
"2008-06-19",44790806.6154,-0.000506588319045376,16530130.6154,28260676,-24957684,44426528.6154,NA,1.49302688718,1
"2008-06-20",45248229.6154,0.010212430508959,15840802.6154,29407427,-25647012,43706344.6154,NA,1.50827432051333,1
"2008-06-23",45260308.6154,0.000266949670797656,16378345.6154,28881963,-25109469,44657280.6154,NA,1.50867695384667,1
"2008-06-24",45260794.6154,1.0737885243417e-05,15820579.6154,29440215,-25667235,44079007.6154,NA,1.50869315384667,1
"2008-06-25",45494941.6154,0.00517328522377136,14761981.6154,30732960,-26725833,43788160.6154,NA,1.51649805384667,1
"2008-06-26",45362170.6154,-0.0029183684006544,14659651.6154,30702519,-26828163,44702683.6154,NA,1.51207235384667,1
"2008-06-27",45097761.6154,-0.00582884364687408,16143625.6154,28954136,-25344189,44712075.6154,NA,1.50325872051333,1
"2008-06-30",45150023.6154,0.00115886017682421,16361443.6154,28788580,-25126371,44527460.6154,-0.0138947292525234,1.50500078718,1
"2008-07-01",45104696.9748,-0.0010039117805587,9978728.97479998,35125968,-30761155.8,44672169.9748,NA,1.50348989916,1
"2008-07-02",45488704.9748,0.00851370313416688,9964478.97479998,35524226,-30775405.8,44669627.9748,NA,1.51629016582667,1
"2008-07-03",46177660.9748,0.0151456499010396,9268907.97479998,36908753,-31470976.8,43574536.9748,NA,1.53925536582667,1
"2008-07-04",46578289.9748,0.00867581838366904,9482771.97479999,37095518,-31257112.8,45611844.9748,NA,1.55260966582667,1
"2008-07-07",47087772.5748,0.0109381988964308,7876386.57479998,39211386,-32863498.2,44974629.5748,NA,1.56959241916,1
"2008-07-08",47630176.3748,0.0115189946421521,7658897.37479999,39971279,-33080987.4,46267425.3748,NA,1.58767254582667,1
"2008-07-09",47937654.3748,0.00645552931781035,6367448.37479999,41570206,-34372436.4,46153475.3748,NA,1.59792181249333,1
"2008-07-10",47577783.5748,-0.00750705900598203,6839385.57479998,40738398,-33900499.2,47023152.5748,NA,1.58592611916,1
"2008-07-11",47433101.5748,-0.00304095712597741,7070007.57479998,40363094,-33669877.2,46457010.5748,NA,1.58110338582667,1
"2008-07-14",47739825.1748,0.00646644621196235,6814921.17479998,40924904,-33924963.6,46290586.1748,NA,1.59132750582667,1
"2008-07-15",47821597.1748,0.00171286760478484,8215924.17479999,39605673,-32523960.6,47411051.1748,NA,1.59405323916,1
"2008-07-16",46921016.3748,-0.0188320937234312,9440090.37479999,37480926,-31299794.4,46146163.3748,NA,1.56403387916,1
"2008-07-17",46818303.5748,-0.00218905744026388,9753909.57479998,37064394,-30985975.2,46379195.5748,NA,1.56061011916,1
"2008-07-18",47213488.9748,0.00844083125243156,8643617.97479998,38569871,-32096266.8,45148950.9748,NA,1.57378296582667,1
"2008-07-21",47870166.3748,0.0139086819097503,7553903.37479999,40316263,-33185981.4,45518552.3748,NA,1.59567221249333,1
"2008-07-22",48047724.5748,0.00370916195715321,7625814.57479998,40421910,-33114070.2,47395966.5748,NA,1.60159081916,1
"2008-07-23",48033705.7748,-0.000291768239267465,7870036.77479998,40163669,-32869848,47577193.7748,NA,1.60112352582667,1
"2008-07-24",48130877.9748,0.00202300027517266,6797957.97479998,41332920,-33941926.8,46853446.9748,NA,1.60436259916,1
"2008-07-25",48144162.9748,0.000276018235257691,7232981.97479998,40911181,-33506902.8,47538397.9748,NA,1.60480543249333,1
"2008-07-28",48410796.3748,0.00553822900897782,6986183.37479999,41424613,-33753701.4,47728163.3748,NA,1.61369321249333,1
"2008-07-29",48223342.7748,-0.00387214452224072,7615702.77479998,40607640,-33124182,47591220.7748,NA,1.60744475916,1
"2008-07-30",48404246.1748,0.00375136582390811,7857907.17479998,40546339,-32881977.6,47795763.1748,NA,1.61347487249333,1
"2008-07-31",47916589.7748,-0.0100746615955745,8760490.77479998,39156099,-31979394,47585918.7748,0.0623414630536374,1.59721965916,1
"2008-08-01",47826438.64749,-0.00188141784992846,9190735.64748998,38635703,-34089456,46306164.64749,NA,1.594214621583,1
"2008-08-04",47748311.64749,-0.00163355253306319,10002391.64749,37745920,-33277800,47333310.64749,NA,1.59161038824967,1
"2008-08-05",48015795.64749,0.00560195723724743,10843243.64749,37172552,-32436948,47488444.64749,NA,1.600526521583,1
"2008-08-06",47949190.64749,-0.0013871476896683,10619875.64749,37329315,-32660316,47033606.64749,NA,1.59830635491633,1
"2008-08-07",48145023.64749,0.0040841773835083,10634887.64749,37510136,-32645304,47151701.64749,NA,1.604834121583,1
"2008-08-08",47459779.64749,-0.0142329143925082,12182647.64749,35277132,-31097544,47081128.64749,NA,1.58199265491633,1
"2008-08-11",46757438.64749,-0.0147986569937044,13798459.64749,32958979,-29481732,46286744.64749,NA,1.55858128824967,1
"2008-08-12",46830572.64749,0.00156411476153262,13950331.64749,32880241,-29329860,45801600.64749,NA,1.56101908824967,1
"2008-08-13",46854218.64749,0.000504926561073482,13944127.64749,32910091,-29336064,45315764.64749,NA,1.56180728824967,1
"2008-08-14",47019269.64749,0.00352264971574434,13958047.64749,33061222,-29322144,46189718.64749,NA,1.56730898824967,1
"2008-08-15",46923982.64749,-0.00202655210755853,13908811.64749,33015171,-29371380,46294424.64749,NA,1.56413275491633,1
"2008-08-18",46607924.64749,-0.00673553228365886,15519367.64749,31088557,-27760824,46309082.64749,NA,1.55359748824967,1
"2008-08-19",46406547.64749,-0.00432066009209975,15098527.64749,31308020,-28181664,45231707.64749,NA,1.546884921583,1
"2008-08-20",46458833.64749,0.00112669445693681,12884911.64749,33573922,-30395280,43480585.64749,NA,1.54862778824967,1
"2008-08-21",46260120.64749,-0.00427718443187242,13952443.64749,32307677,-29327748,45832796.64749,NA,1.542004021583,1
"2008-08-22",46055659.64749,-0.00441981121402679,14421055.64749,31634604,-28859136,45251199.64749,NA,1.53518865491633,1
"2008-08-25",45877230.64749,-0.00387420354774382,14473615.64749,31403615,-28806576,45368030.64749,NA,1.529241021583,1
"2008-08-26",45169117.64749,-0.0154349552055788,15301807.64749,29867310,-27978384,44491952.64749,NA,1.50563725491633,1
"2008-08-27",45017392.64749,-0.00335904281292565,15376687.64749,29640705,-27903504,44133554.64749,NA,1.50057975491633,1
"2008-08-28",44810742.64749,-0.00459044799902519,15249811.64749,29560931,-28030380,44251325.64749,NA,1.493691421583,1
"2008-08-29",45059483.64749,0.00555092340148766,14580511.64749,30478972,-28699680,44056516.64749,-0.0578540882041029,1.50198278824967,1
"2008-09-01",44990922.51472,-0.00152156942823301,9902595.51471999,35088327,-30481057.2,44479857.51472,NA,1.49969741715733,1
"2008-09-02",45086559.51472,0.00212569546598451,10216227.51472,34870332,-30167425.2,44323360.51472,NA,1.50288531715733,1
"2008-09-03",45353279.91472,0.00591574080769952,10736927.91472,34616352,-29646724.8,44526178.91472,NA,1.51177599715733,1
"2008-09-04",45396575.51472,0.000954629964611264,10668525.51472,34728050,-29715127.2,44561260.51472,NA,1.513219183824,1
"2008-09-05",45103738.31472,-0.00645064515725502,11562350.31472,33541388,-28821302.4,44517034.31472,NA,1.503457943824,1
